LINTON ON OUSE,01-Jan-18,,4.3,5.6,17,270,0,3.5,,80
LINTON ON OUSE,01/01/2018 01:00,,3.9,4.9,15,260,0,3.4,,84.2
LINTON ON OUSE,01/01/2018 02:00,,4.7,6.1,12,230,0,3.3,,78.9
LINTON ON OUSE,01/01/2018 03:00,,4.7,6.1,8,240,0,3.2,,78.9
LINTON ON OUSE,01/01/2018 04:00,,4.2,5.7,13,230,0,3.2,,77.1
LINTON ON OUSE,01/01/2018 05:00,,3.8,5.3,15,210,0,3.2,,76.7
LINTON ON OUSE,01/01/2018 06:00,,4.4,5.8,11,220,0,3.2,,78.7
LINTON ON OUSE,01/01/2018 07:00,,4.8,5.5,12,240,0.8,3.3,,89.1
LINTON ON OUSE,01/01/2018 08:00,,5,6.1,4,210,0.4,3.4,,83.4
LINTON ON OUSE,01/01/2018 09:00,,4.4,5.1,6,150,0.2,3.5,4.6,89
LINTON ON OUSE,01/01/2018 10:00,,4.7,5.9,7,210,0,3.5,,81.7
LINTON ON OUSE,01/01/2018 11:00,,4.8,6,6,180,0,3.6,,81.8
LINTON ON OUSE,01/01/2018 12:00,,5.1,6.1,5,220,0.2,3.7,,84.9
LINTON ON OUSE,01/01/2018 13:00,,5.1,6.4,7,220,0,3.8,,80.7
LINTON ON OUSE,01/01/2018 14:00,,5.4,6.8,9,210,0,4,,79.6
LINTON ON OUSE,01/01/2018 15:00,,5.2,6.2,6,170,0,4,,85
LINTON ON OUSE,01/01/2018 16:00,,5.3,6,4,200,0.8,4.1,,89.4
LINTON ON OUSE,01/01/2018 17:00,,4.8,5.3,5,170,0.4,4.1,,92
LINTON ON OUSE,01/01/2018 18:00,,4.5,4.9,5,230,0,4.1,,93.6
LINTON ON OUSE,01/01/2018 19:00,,4.8,5.4,10,300,0,4,,90.5
LINTON ON OUSE,01/01/2018 20:00,,4.5,5.6,14,310,0,4,,83
LINTON ON OUSE,01/01/2018 21:00,,3.9,5.1,13,310,0,3.9,,81
LINTON ON OUSE,01/01/2018 22:00,,2.7,3.8,5,260,0,3.7,,81.5
LINTON ON OUSE,01/01/2018 23:00,,3.1,4,8,270,0,3.5,,85
LINTON ON OUSE,02-Jan-18,,3.7,4.7,10,270,0,3.2,,83.8
LINTON ON OUSE,02/01/2018 01:00,,4.2,5.3,10,290,0,3,,82.7
LINTON ON OUSE,02/01/2018 02:00,,3.6,4.6,5,250,0,2.9,,83.8
LINTON ON OUSE,02/01/2018 03:00,,4,4.9,7,260,0,2.8,,85.6
LINTON ON OUSE,02/01/2018 04:00,,3.7,4.4,4,230,0,2.7,,88.4
LINTON ON OUSE,02/01/2018 05:00,,4,4.9,7,270,0,2.5,,85.6
LINTON ON OUSE,02/01/2018 06:00,,2,2.7,7,270,0,2.4,,87.6
LINTON ON OUSE,02/01/2018 07:00,,2.2,2.9,4,150,0,2.2,,87.6
LINTON ON OUSE,02/01/2018 08:00,,2.4,3.2,6,150,0,2.1,,86.1
LINTON ON OUSE,02/01/2018 09:00,,2.4,3,7,140,0,2,4.5,89.4
LINTON ON OUSE,02/01/2018 10:00,,2.8,3.7,7,150,0,2.1,,84.8
LINTON ON OUSE,02/01/2018 11:00,,2.9,3.7,9,180,0,2.2,,86.6
LINTON ON OUSE,02/01/2018 12:00,,3.3,3.8,11,170,0.8,2.4,,91.5
LINTON ON OUSE,02/01/2018 13:00,,3.9,4.1,12,150,1.8,2.6,,96.7
LINTON ON OUSE,02/01/2018 14:00,,4.3,4.5,12,170,1,2.8,,96.7
LINTON ON OUSE,02/01/2018 15:00,,5.3,5.6,12,200,0.2,3,,95.3
LINTON ON OUSE,02/01/2018 16:00,,6,6.5,8,220,0,3.2,,92.5
LINTON ON OUSE,02/01/2018 17:00,,6.5,7.2,5,190,0,3.3,,89.8
LINTON ON OUSE,02/01/2018 18:00,,6.6,7.7,10,240,0,3.4,,84.5
LINTON ON OUSE,02/01/2018 19:00,,5.8,6.9,3,180,0,3.5,,83.9
LINTON ON OUSE,02/01/2018 20:00,,6.4,7.3,9,160,0.2,3.6,,87.1
LINTON ON OUSE,02/01/2018 21:00,,6.1,6.5,12,140,1.6,3.7,,94.1
LINTON ON OUSE,02/01/2018 22:00,,6.6,6.8,15,160,2.2,3.8,,97.1
LINTON ON OUSE,02/01/2018 23:00,,7.4,8.9,26,260,0.6,4,,80
LINTON ON OUSE,03-Jan-18,,5.2,7.1,26,250,0.2,4.1,,72.9
LINTON ON OUSE,03/01/2018 01:00,,5.9,7.9,24,250,0,4.1,,72.5
LINTON ON OUSE,03/01/2018 02:00,,5.5,7.2,24,250,0,4.1,,75.8
LINTON ON OUSE,03/01/2018 03:00,,5.3,6.9,28,260,0,4.1,,77
LINTON ON OUSE,03/01/2018 04:00,,5.2,6.7,25,270,0.2,4.1,,78.2
LINTON ON OUSE,03/01/2018 05:00,,5.4,6.7,22,270,0,4.1,,81
LINTON ON OUSE,03/01/2018 06:00,,5.3,6.3,21,280,0.2,4.1,,85.1
LINTON ON OUSE,03/01/2018 07:00,,5.6,6.9,19,290,0,4.1,,81.2
LINTON ON OUSE,03/01/2018 08:00,,5.7,7.2,19,280,0,4.2,,78.5
LINTON ON OUSE,03/01/2018 09:00,,5.8,7.3,19,280,0,4.2,4.7,78.6
LINTON ON OUSE,03/01/2018 10:00,,6.1,7.5,19,280,0,4.2,,80.2
LINTON ON OUSE,03/01/2018 11:00,,6.6,8.1,21,280,0,4.2,,79.4
LINTON ON OUSE,03/01/2018 12:00,,6.8,8.3,18,280,0,4.4,,79.4
LINTON ON OUSE,03/01/2018 13:00,,6.6,8.3,19,270,0,4.7,,76.8
LINTON ON OUSE,03/01/2018 14:00,,6.7,8.7,15,270,0,4.9,,73.2
LINTON ON OUSE,03/01/2018 15:00,,6.4,8,18,270,0,5.1,,77.8
LINTON ON OUSE,03/01/2018 16:00,,6.5,8.2,18,260,0,5.2,,76.6
LINTON ON OUSE,03/01/2018 17:00,,6.8,8.4,18,260,0,5.2,,78.1
LINTON ON OUSE,03/01/2018 18:00,,6.4,7.6,17,260,0,5.2,,83
LINTON ON OUSE,03/01/2018 19:00,,6.4,7.6,19,260,0,5.1,,83
LINTON ON OUSE,03/01/2018 20:00,,6.4,7.7,17,260,0,5,,81.7
LINTON ON OUSE,03/01/2018 21:00,,6.5,7.7,16,260,0,4.9,,83.1
LINTON ON OUSE,03/01/2018 22:00,,6.5,7.6,11,260,0,4.8,,84.4
LINTON ON OUSE,03/01/2018 23:00,,6.4,7.6,10,270,0,4.8,,83
LINTON ON OUSE,04-Jan-18,,6.2,7.1,15,250,0,4.7,,86.9
LINTON ON OUSE,04/01/2018 01:00,,6.1,7.2,11,260,0,4.6,,84.2
LINTON ON OUSE,04/01/2018 02:00,,6.5,7.5,14,260,0,4.6,,85.7
LINTON ON OUSE,04/01/2018 03:00,,6.3,7.4,10,270,0,4.5,,84.3
LINTON ON OUSE,04/01/2018 04:00,,5.9,6.9,11,260,0,4.5,,85.4
LINTON ON OUSE,04/01/2018 05:00,,6.2,7.3,6,240,0,4.5,,84.2
LINTON ON OUSE,04/01/2018 06:00,,6,7,7,230,0,4.5,,85.4
LINTON ON OUSE,04/01/2018 07:00,,5.7,6.8,6,210,0,4.6,,83.9
LINTON ON OUSE,04/01/2018 08:00,,5.3,6,5,170,0.2,4.6,,89.4
LINTON ON OUSE,04/01/2018 09:00,,5.2,5.5,7,160,1,4.6,5.1,95.3
LINTON ON OUSE,04/01/2018 10:00,,5.3,5.5,8,170,0.4,4.6,,96.9
LINTON ON OUSE,04/01/2018 11:00,,5.1,5.3,11,170,1.4,4.7,,96.9
LINTON ON OUSE,04/01/2018 12:00,,5.1,5.3,10,130,2.6,4.8,,96.9
LINTON ON OUSE,04/01/2018 13:00,,5.1,5.3,5,120,0.2,4.9,,96.9
LINTON ON OUSE,04/01/2018 14:00,,5.3,5.5,4,80,1.8,4.9,,96.9
LINTON ON OUSE,04/01/2018 15:00,,5.5,5.6,4,110,0.6,5,,98.4
LINTON ON OUSE,04/01/2018 16:00,,6.2,7,14,240,0.4,5,,88.3
LINTON ON OUSE,04/01/2018 17:00,,5.4,6.6,24,270,0,5.1,,82.4
LINTON ON OUSE,04/01/2018 18:00,,4.1,5.6,19,280,0,5.1,,77
LINTON ON OUSE,04/01/2018 19:00,,4.1,5.5,16,280,0,4.9,,78.5
LINTON ON OUSE,04/01/2018 20:00,,4.5,5.8,14,290,0,4.8,,80.3
LINTON ON OUSE,04/01/2018 21:00,,4,5.4,11,280,0,4.7,,78.3
LINTON ON OUSE,04/01/2018 22:00,,4.3,5.6,9,290,0,4.6,,80
LINTON ON OUSE,04/01/2018 23:00,,3.9,5.1,10,280,0,4.4,,81.1
LINTON ON OUSE,05-Jan-18,,3,4.1,7,270,0,4.3,,81.9
LINTON ON OUSE,05/01/2018 01:00,,2.8,3.7,6,240,0,4.1,,84.9
LINTON ON OUSE,05/01/2018 02:00,,2.6,3.3,7,260,0,3.9,,88.1
LINTON ON OUSE,05/01/2018 03:00,,2.8,3.5,5,160,0,3.8,,88.2
LINTON ON OUSE,05/01/2018 04:00,,3.1,3.9,4,160,0,3.6,,86.6
LINTON ON OUSE,05/01/2018 05:00,,3.2,4,6,200,0,3.5,,86.8
LINTON ON OUSE,05/01/2018 06:00,,2.6,3.1,6,200,0,3.4,,91.3
LINTON ON OUSE,05/01/2018 07:00,,2.4,2.9,6,210,0,3.3,,91.1
LINTON ON OUSE,05/01/2018 08:00,,2.5,2.9,3,180,0,3.2,,92.8
LINTON ON OUSE,05/01/2018 09:00,,2.2,2.5,3,190,0,3.1,5,94.7
LINTON ON OUSE,05/01/2018 10:00,,1.9,2.2,5,110,0,3,,94.6
LINTON ON OUSE,05/01/2018 11:00,,2.1,2.4,3,60,0,3,,94.6
LINTON ON OUSE,05/01/2018 12:00,,2.3,2.6,2,80,0,3,,94.6
LINTON ON OUSE,05/01/2018 13:00,,2.7,3.4,0,0,0,3.1,,88.1
LINTON ON OUSE,05/01/2018 14:00,,2.9,3.3,0,0,0,3.1,,93.2
LINTON ON OUSE,05/01/2018 15:00,,2.6,3,3,250,0,3.2,,93
LINTON ON OUSE,05/01/2018 16:00,,2.2,2.5,4,280,0,3.3,,94.7
LINTON ON OUSE,05/01/2018 17:00,,2.5,2.9,5,300,0,3.2,,92.8
LINTON ON OUSE,05/01/2018 18:00,,1.5,1.8,4,290,0,3,,94.4
LINTON ON OUSE,05/01/2018 19:00,,2.3,2.7,4,230,0,2.8,,92.9
LINTON ON OUSE,05/01/2018 20:00,,2.3,3.1,4,280,0,2.7,,86.1
LINTON ON OUSE,05/01/2018 21:00,,2.7,3.5,5,290,0,2.8,,86.4
LINTON ON OUSE,05/01/2018 22:00,,2.7,3.6,4,290,0,2.8,,84.7
LINTON ON OUSE,05/01/2018 23:00,,2.4,3,4,290,0,2.9,,89.4
LINTON ON OUSE,06-Jan-18,,2.7,3.4,2,230,0,2.9,,87.9
LINTON ON OUSE,06/01/2018 01:00,,3.2,3.5,3,330,0,3,,94.9
LINTON ON OUSE,06/01/2018 02:00,,3.1,3.4,6,350,0,3,,94.7
LINTON ON OUSE,06/01/2018 03:00,,2.1,2.4,6,340,0,3,,94.6
LINTON ON OUSE,06/01/2018 04:00,,3.8,4.5,11,20,0.2,2.9,,88.5
LINTON ON OUSE,06/01/2018 05:00,,3.2,3.8,9,50,1,3,,89.9
LINTON ON OUSE,06/01/2018 06:00,,1.8,2.2,6,10,0,3,,92.7
LINTON ON OUSE,06/01/2018 07:00,,1.4,1.8,6,350,0,2.9,,92.5
LINTON ON OUSE,06/01/2018 08:00,,2.5,3.5,11,20,0,2.7,,82.8
LINTON ON OUSE,06/01/2018 09:00,,2.6,3.5,14,20,0.2,2.5,4.6,84.6
LINTON ON OUSE,06/01/2018 10:00,,2.6,3.6,9,20,0,2.5,,82.9
LINTON ON OUSE,06/01/2018 11:00,,3.5,5.3,11,30,0.2,2.5,,71.7
LINTON ON OUSE,06/01/2018 12:00,,4.2,5.7,9,360,0,2.7,,76.7
LINTON ON OUSE,06/01/2018 13:00,,3.5,5.2,10,10,0,3,,73.1
LINTON ON OUSE,06/01/2018 14:00,,3.2,4.9,11,30,0,3.3,,72.9
LINTON ON OUSE,06/01/2018 15:00,,3.1,4.8,9,30,0,3.4,,72.7
LINTON ON OUSE,06/01/2018 16:00,,2.1,3.3,8,360,0,3.3,,79.2
LINTON ON OUSE,06/01/2018 17:00,,0.9,1.5,7,10,0,3.1,,88.5
LINTON ON OUSE,06/01/2018 18:00,,0.7,1.6,8,360,0,2.8,,83.1
LINTON ON OUSE,06/01/2018 19:00,,0.7,1.5,7,360,0,2.5,,84.9
LINTON ON OUSE,06/01/2018 20:00,,-0.6,0,5,340,0,2.3,,87.9
LINTON ON OUSE,06/01/2018 21:00,,-0.7,-0.2,3,330,0,2.2,,89.7
LINTON ON OUSE,06/01/2018 22:00,,-1.1,-0.7,6,360,0,2,,90.9
LINTON ON OUSE,06/01/2018 23:00,,-0.5,0,5,330,0,2,,89.9
LINTON ON OUSE,07-Jan-18,,-0.1,0.1,8,320,0,1.9,,95.9
LINTON ON OUSE,07/01/2018 01:00,,-0.8,-0.5,7,350,0,1.8,,93.4
LINTON ON OUSE,07/01/2018 02:00,,-2.2,-1.8,5,330,0,1.8,,89.5
LINTON ON OUSE,07/01/2018 03:00,,-1.2,-0.9,6,350,0,1.7,,92.8
LINTON ON OUSE,07/01/2018 04:00,,-2.6,-2.3,5,340,0,1.7,,91.1
LINTON ON OUSE,07/01/2018 05:00,,-2.4,-2.2,6,340,0,1.6,,93.3
LINTON ON OUSE,07/01/2018 06:00,,-1.8,-1.6,6,10,0,1.6,,94.1
LINTON ON OUSE,07/01/2018 07:00,,-0.7,-0.5,4,10,0,1.5,,95.4
LINTON ON OUSE,07/01/2018 08:00,,-1.3,-1.1,4,310,0,1.5,,94.7
LINTON ON OUSE,07/01/2018 09:00,,-2.1,-1.9,4,340,0,1.5,4.1,93.8
LINTON ON OUSE,07/01/2018 10:00,,0,0.1,3,10,0,1.5,,98
LINTON ON OUSE,07/01/2018 11:00,,1.7,2.2,3,30,0,1.4,,90.8
LINTON ON OUSE,07/01/2018 12:00,,2.5,3.1,3,310,0,1.4,,89.3
LINTON ON OUSE,07/01/2018 13:00,,3,4.5,3,20,0,1.4,,75.2
LINTON ON OUSE,07/01/2018 14:00,,2.6,4.9,5,90,0,1.4,,63.2
LINTON ON OUSE,07/01/2018 15:00,,2.1,4.3,5,70,0,1.3,,63.8
LINTON ON OUSE,07/01/2018 16:00,,1.2,3,6,70,0,1.3,,68.3
LINTON ON OUSE,07/01/2018 17:00,,-1.4,-0.3,3,10,0,1.3,,77.3
LINTON ON OUSE,07/01/2018 18:00,,-1.7,-1.1,3,10,0,1.3,,86.2
LINTON ON OUSE,07/01/2018 19:00,,-2.3,-1.9,4,340,0,1.3,,89.5
LINTON ON OUSE,07/01/2018 20:00,,-3.1,-2.7,5,350,0,1.3,,88.2
LINTON ON OUSE,07/01/2018 21:00,,-3.1,-2.8,3,10,0,1.3,,90.5
LINTON ON OUSE,07/01/2018 22:00,,-3.1,-2.9,4,340,0,1.2,,92.7
LINTON ON OUSE,07/01/2018 23:00,,-4.4,-4.1,6,330,0,1.2,,88.9
LINTON ON OUSE,08-Jan-18,,-3,-2.8,6,330,0,1.2,,92.8
LINTON ON OUSE,08/01/2018 01:00,,-4.4,-4,4,330,0,1.2,,86.6
LINTON ON OUSE,08/01/2018 02:00,,-4.2,-3.9,3,340,0,1.1,,89.1
LINTON ON OUSE,08/01/2018 03:00,,-4.7,-4.4,3,340,0,1.1,,88.4
LINTON ON OUSE,08/01/2018 04:00,,-4.3,-4,5,340,0,1.1,,89
LINTON ON OUSE,08/01/2018 05:00,,-4.7,-4.3,5,20,0,1.1,,86
LINTON ON OUSE,08/01/2018 06:00,,-4.4,-4.2,3,350,0,1,,91.1
LINTON ON OUSE,08/01/2018 07:00,,-4.7,-4.3,4,30,0,1,,86
LINTON ON OUSE,08/01/2018 08:00,,-1.8,-1.2,6,60,0,1,,86.1
LINTON ON OUSE,08/01/2018 09:00,,-1.2,-0.4,7,70,0,0.9,3.4,83.3
LINTON ON OUSE,08/01/2018 10:00,,-1.1,-0.1,5,50,0,0.9,,79.7
LINTON ON OUSE,08/01/2018 11:00,,0.8,2.2,6,60,0,0.9,,74.3
LINTON ON OUSE,08/01/2018 12:00,,1.4,3.4,5,80,0,0.9,,65.6
LINTON ON OUSE,08/01/2018 13:00,,1.8,4,8,90,0,0.9,,63.5
LINTON ON OUSE,08/01/2018 14:00,,1.8,4,7,90,0,0.9,,63.5
LINTON ON OUSE,08/01/2018 15:00,,2.1,4.3,6,80,0,0.8,,63.9
LINTON ON OUSE,08/01/2018 16:00,,1.5,3.1,5,90,0,0.8,,72.1
LINTON ON OUSE,08/01/2018 17:00,,1.9,3.3,5,100,0,0.8,,75.8
LINTON ON OUSE,08/01/2018 18:00,,2.3,3.2,3,100,0,0.8,,84.1
LINTON ON OUSE,08/01/2018 19:00,,2.5,3.5,5,110,0,0.8,,82.7
LINTON ON OUSE,08/01/2018 20:00,,2.5,3.6,9,110,0,0.8,,81
LINTON ON OUSE,08/01/2018 21:00,,2.4,3.5,7,110,0,0.8,,81
LINTON ON OUSE,08/01/2018 22:00,,2.4,3.3,5,100,0,0.8,,84.4
LINTON ON OUSE,08/01/2018 23:00,,2.3,3.2,6,110,0,0.8,,84.3
LINTON ON OUSE,09-Jan-18,,2.5,3.3,6,100,0,0.8,,86
LINTON ON OUSE,09/01/2018 01:00,,2.5,3.2,5,130,0,0.8,,87.6
LINTON ON OUSE,09/01/2018 02:00,,2.5,3.1,6,140,0,0.8,,89.4
LINTON ON OUSE,09/01/2018 03:00,,2.3,2.9,6,140,0,0.8,,89.2
LINTON ON OUSE,09/01/2018 04:00,,2.2,2.7,4,130,0,0.8,,91.1
LINTON ON OUSE,09/01/2018 05:00,,2,2.5,2,130,0,0.8,,91.1
LINTON ON OUSE,09/01/2018 06:00,,2,2.3,2,110,0,0.8,,94.6
LINTON ON OUSE,09/01/2018 07:00,,2,2.3,3,90,0,0.8,,94.6
LINTON ON OUSE,09/01/2018 08:00,,2.1,2.4,2,140,0,0.8,,94.6
LINTON ON OUSE,09/01/2018 09:00,,2.2,2.4,1,110,0,0.8,2.9,96.4
LINTON ON OUSE,09/01/2018 10:00,,2.4,2.7,2,110,0,0.8,,94.6
LINTON ON OUSE,09/01/2018 11:00,,2.7,3,4,120,0,0.8,,94.7
LINTON ON OUSE,09/01/2018 12:00,,3.1,3.5,7,140,0,0.9,,93.1
LINTON ON OUSE,09/01/2018 13:00,,3.1,3.6,9,140,0,0.8,,91.4
LINTON ON OUSE,09/01/2018 14:00,,2.7,3.2,7,160,0,0.8,,91.3
LINTON ON OUSE,09/01/2018 15:00,,2.5,2.8,7,170,0,0.8,,94.6
LINTON ON OUSE,09/01/2018 16:00,,2.4,2.7,7,140,0,0.8,,94.6
LINTON ON OUSE,09/01/2018 17:00,,2.5,2.8,5,140,0,0.8,,94.6
LINTON ON OUSE,09/01/2018 18:00,,2.6,2.8,5,140,0,0.8,,96.5
LINTON ON OUSE,09/01/2018 19:00,,2.6,2.9,5,120,0,0.8,,94.7
LINTON ON OUSE,09/01/2018 20:00,,2.7,3,6,120,0,0.8,,94.7
LINTON ON OUSE,09/01/2018 21:00,,2.8,3.1,4,130,0,0.8,,94.8
LINTON ON OUSE,09/01/2018 22:00,,2.8,3.2,3,150,0,0.8,,93
LINTON ON OUSE,09/01/2018 23:00,,3,3.3,6,140,0,0.9,,94.8
LINTON ON OUSE,10-Jan-18,,3.2,3.5,6,130,0,0.9,,94.9
LINTON ON OUSE,10/01/2018 01:00,,3.4,3.7,7,120,0,0.9,,95
LINTON ON OUSE,10/01/2018 02:00,,3.6,3.9,7,120,0,0.9,,94.9
LINTON ON OUSE,10/01/2018 03:00,,3.8,4,4,120,0.2,1,,96.7
LINTON ON OUSE,10/01/2018 04:00,,4,4.2,3,110,0.6,1.2,,96.6
LINTON ON OUSE,10/01/2018 05:00,,4.1,4.2,4,90,0,1.4,,98.3
LINTON ON OUSE,10/01/2018 06:00,,4.2,4.3,5,100,0,1.5,,98.3
LINTON ON OUSE,10/01/2018 07:00,,4.5,4.6,3,120,0.2,1.7,,98.5
LINTON ON OUSE,10/01/2018 08:00,,4.4,4.4,1,160,0.4,1.9,,100
LINTON ON OUSE,10/01/2018 09:00,,4.1,4.2,3,330,0.2,2,3.4,98.3
LINTON ON OUSE,10/01/2018 10:00,,4.2,4.2,1,320,0.4,2.1,,100
LINTON ON OUSE,10/01/2018 11:00,,4.4,4.4,2,310,0.8,2.3,,100
LINTON ON OUSE,10/01/2018 12:00,,4.5,4.6,2,310,0.4,2.4,,98.5
LINTON ON OUSE,10/01/2018 13:00,,4.8,4.9,2,330,0,2.6,,98.4
LINTON ON OUSE,10/01/2018 14:00,,5.3,5.5,2,350,0,2.9,,96.9
LINTON ON OUSE,10/01/2018 15:00,,5.2,5.3,5,290,0,3.2,,98.4
LINTON ON OUSE,10/01/2018 16:00,,5.2,5.4,4,290,0,3.4,,96.9
LINTON ON OUSE,10/01/2018 17:00,,5,5.2,4,330,0,3.5,,96.8
LINTON ON OUSE,10/01/2018 18:00,,4.8,4.9,3,350,0,3.5,,98.4
LINTON ON OUSE,10/01/2018 19:00,,5,5.2,4,300,0,3.5,,96.8
LINTON ON OUSE,10/01/2018 20:00,,5,5.3,6,320,0,3.5,,95.3
LINTON ON OUSE,10/01/2018 21:00,,5.1,5.4,7,320,0,3.5,,95.3
LINTON ON OUSE,10/01/2018 22:00,,4.6,5.1,8,320,0,3.6,,91.9
LINTON ON OUSE,10/01/2018 23:00,,4.2,4.9,10,320,0,3.6,,88.8
LINTON ON OUSE,11-Jan-18,,4.3,4.8,8,340,0,3.6,,92
LINTON ON OUSE,11/01/2018 01:00,,4.2,4.7,7,320,0,3.6,,91.9
LINTON ON OUSE,11/01/2018 02:00,,4.2,4.7,9,310,0,3.6,,91.9
LINTON ON OUSE,11/01/2018 03:00,,4.3,4.8,5,310,0,3.6,,92
LINTON ON OUSE,11/01/2018 04:00,,4.4,4.9,6,330,0,3.6,,92
LINTON ON OUSE,11/01/2018 05:00,,4.5,5,7,340,0,3.6,,91.9
LINTON ON OUSE,11/01/2018 06:00,,4.5,5,4,360,0,3.6,,91.9
LINTON ON OUSE,11/01/2018 07:00,,4.5,4.9,4,320,0,3.7,,93.6
LINTON ON OUSE,11/01/2018 08:00,,4.6,5.2,7,310,0,3.7,,90.3
LINTON ON OUSE,11/01/2018 09:00,,4.6,5.3,9,310,0,3.7,4.1,88.8
LINTON ON OUSE,11/01/2018 10:00,,5.1,5.7,12,310,0,3.7,,90.6
LINTON ON OUSE,11/01/2018 11:00,,5.4,6.1,9,330,0,3.9,,89.2
LINTON ON OUSE,11/01/2018 12:00,,5.6,6.3,9,330,0,4.1,,89.3
LINTON ON OUSE,11/01/2018 13:00,,5.8,6.3,7,340,0,4.3,,92.3
LINTON ON OUSE,11/01/2018 14:00,,5.9,6.2,7,330,0,4.5,,95.5
LINTON ON OUSE,11/01/2018 15:00,,6.2,6.5,7,330,0,4.6,,95.5
LINTON ON OUSE,11/01/2018 16:00,,6.1,6.4,7,320,0,4.7,,95.3
LINTON ON OUSE,11/01/2018 17:00,,6,6.2,5,330,0,4.8,,96.9
LINTON ON OUSE,11/01/2018 18:00,,6,6.1,6,330,0,4.8,,98.4
LINTON ON OUSE,11/01/2018 19:00,,5.9,5.9,4,330,0,4.8,,100
LINTON ON OUSE,11/01/2018 20:00,,5.8,5.9,5,320,0,4.7,,98.4
LINTON ON OUSE,11/01/2018 21:00,,5.9,6,3,330,0,4.7,,98.5
LINTON ON OUSE,11/01/2018 22:00,,5.9,6,5,310,0,4.7,,98.5
LINTON ON OUSE,11/01/2018 23:00,,5.5,5.6,3,350,0,4.7,,98.4
LINTON ON OUSE,12-Jan-18,,4.9,4.9,3,320,0,4.7,,100
LINTON ON OUSE,12/01/2018 01:00,,5.1,5.2,2,340,0,4.6,,98.4
LINTON ON OUSE,12/01/2018 02:00,,4.7,4.7,2,330,0,4.6,,100
LINTON ON OUSE,12/01/2018 03:00,,4.7,4.8,3,300,0,4.5,,98.4
LINTON ON OUSE,12/01/2018 04:00,,4.6,4.7,4,330,0,4.4,,98.4
LINTON ON OUSE,12/01/2018 05:00,,4.6,4.6,2,10,0,4.4,,100
LINTON ON OUSE,12/01/2018 06:00,,4.7,4.7,2,130,0,4.4,,100
LINTON ON OUSE,12/01/2018 07:00,,4.4,4.5,5,120,0,4.4,,98.3
LINTON ON OUSE,12/01/2018 08:00,,5.2,5.3,4,130,0,4.3,,98.4
LINTON ON OUSE,12/01/2018 09:00,,5.2,5.2,7,150,0,4.4,4.6,100
LINTON ON OUSE,12/01/2018 10:00,,4.9,4.9,7,140,0,4.4,,100
LINTON ON OUSE,12/01/2018 11:00,,4.8,4.9,7,160,0,4.5,,98.4
LINTON ON OUSE,12/01/2018 12:00,,4.8,5.1,8,160,0,4.6,,95
LINTON ON OUSE,12/01/2018 13:00,,4.8,5.4,7,140,0,4.8,,90.4
LINTON ON OUSE,12/01/2018 14:00,,4.6,5.5,8,130,0,4.9,,85.7
LINTON ON OUSE,12/01/2018 15:00,,4.5,5.3,5,150,0,5,,87.2
LINTON ON OUSE,12/01/2018 16:00,,4.4,5,7,110,0,5,,90.3
LINTON ON OUSE,12/01/2018 17:00,,4.5,5,6,110,0,5,,91.9
LINTON ON OUSE,12/01/2018 18:00,,4.3,4.8,8,120,0,4.9,,91.9
LINTON ON OUSE,12/01/2018 19:00,,4.3,4.8,7,120,0,4.8,,91.9
LINTON ON OUSE,12/01/2018 20:00,,4.3,4.8,7,120,0,4.7,,91.9
LINTON ON OUSE,12/01/2018 21:00,,4.4,4.9,7,120,0,4.6,,91.9
LINTON ON OUSE,12/01/2018 22:00,,4.4,4.9,7,120,0,4.6,,91.9
LINTON ON OUSE,12/01/2018 23:00,,4.4,4.9,7,140,0,4.5,,91.9
LINTON ON OUSE,13-Jan-18,,4.5,5,6,130,0,4.5,,91.9
LINTON ON OUSE,13/01/2018 01:00,,4.7,5.3,8,150,0,4.4,,90.3
LINTON ON OUSE,13/01/2018 02:00,,4.8,5.3,9,140,0,4.4,,91.9
LINTON ON OUSE,13/01/2018 03:00,,4.8,5.4,8,140,0,4.5,,90.4
LINTON ON OUSE,13/01/2018 04:00,,4.8,5.3,9,140,0,4.5,,91.9
LINTON ON OUSE,13/01/2018 05:00,,4.6,5.2,10,150,0,4.5,,90.3
LINTON ON OUSE,13/01/2018 06:00,,4.3,5,10,150,0,4.5,,88.7
LINTON ON OUSE,13/01/2018 07:00,,3.9,4.9,10,140,0,4.4,,83.9
LINTON ON OUSE,13/01/2018 08:00,,3.8,4.8,11,140,0,4.4,,83.8
LINTON ON OUSE,13/01/2018 09:00,,4.1,5.1,13,130,0,4.3,4.8,84
LINTON ON OUSE,13/01/2018 10:00,,4.2,5.3,13,140,0,4.3,,82.5
LINTON ON OUSE,13/01/2018 11:00,,4.2,5.4,12,140,0,4.3,,81
LINTON ON OUSE,13/01/2018 12:00,,4.2,5.6,10,150,0,4.4,,78.1
LINTON ON OUSE,13/01/2018 13:00,,4.2,5.6,12,140,0,4.5,,78.1
LINTON ON OUSE,13/01/2018 14:00,,4.4,5.7,12,140,0,4.5,,79.8
LINTON ON OUSE,13/01/2018 15:00,,4.5,5.9,9,140,0,4.6,,78.5
LINTON ON OUSE,13/01/2018 16:00,,4.5,5.8,12,140,0,4.6,,79.9
LINTON ON OUSE,13/01/2018 17:00,,4.5,5.7,11,140,0,4.6,,81.3
