timestamp,2020-04-01 15:50:38
site-id,MOORH
site-name,Moor House
PRECIPITATION_LEVEL2_TOTAL,Total precipitation,mm,55.0
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN
parameter-name,COSMOS sensor VWC (capped at saturation),Total precipitation,Mean absolute humidity (1 day),Mean relative humidity (1 day),Mean air temperature (1 day),Min air temperature (1 day),Max air temperature (1 day),Mean atmospheric pressure (1 day),Total net radiation (1 day),Mean wind direction (1 day),Mean wind speed (1 day),Potential evaporation (1 day),Mean TDT 1 soil temperature (1 day),Mean TDT 1 soil VWC (1 day),Mean TDT 2 soil temperature (1 day),Mean TDT 2 soil VWC (1 day)
parameter-units,%,mm,gm-3,%,Degrees Celsius,Degrees Celsius,Degrees Celsius,hPa,MJday-1,Degrees Celsius,ms-1,mm,Degrees Celsius,%,Degrees Celsius,%
2020-03-01,,1.4,4.7,90.1,1.1,-0.9,3.3,922.5,4.1,,7.5,0.50521,3.1,76.9,3.0,67.0
2020-03-02,63.72971,1.0,4.6,93.5,0.3,-0.8,2.0,930.8,2.2,,3.4,0.25428,3.1,76.9,3.0,67.0
2020-03-03,60.46561,2.4,5.1,97.2,1.1,-1.1,3.4,941.8,1.2,,3.4,0.10017,3.1,76.9,3.0,67.0
2020-03-04,55.49028,0.0,4.6,85.1,1.7,-0.3,3.9,950.1,2.9,,2.0,0.44437,3.1,77.0,3.1,67.0
2020-03-05,56.55655,0.0,4.3,79.8,1.7,-0.5,5.6,943.9,2.4,,3.2,0.73119,3.1,76.9,3.2,67.0
2020-03-06,60.13493,0.0,4.4,80.9,1.7,-1.3,5.0,948.4,3.4,,2.6,0.63158,2.9,76.0,3.1,66.9
2020-03-07,59.85834,3.6,6.4,99.1,4.2,0.6,6.6,949.5,0.2,,7.2,-0.01346,3.3,74.9,3.3,66.6
2020-03-08,59.03594,5.3,6.1,95.9,4.0,1.9,6.4,941.2,3.5,,5.9,0.23338,4.2,76.3,4.2,66.8
2020-03-09,62.77737,10.2,6.0,97.3,3.5,1.5,7.4,946.0,2.8,,5.7,0.14908,4.0,76.4,4.0,66.9
2020-03-10,59.37056,3.7,6.6,93.2,5.6,2.8,7.2,941.3,2.0,,6.8,0.37921,4.5,76.5,4.6,66.8
2020-03-11,57.91167,4.3,5.8,96.2,3.2,-0.3,4.9,943.5,0.9,,6.9,0.1861,4.3,76.5,4.3,66.8
2020-03-12,57.61492,2.3,4.8,93.2,1.0,-1.3,2.7,942.6,1.1,,,,3.7,76.8,3.5,66.9
2020-03-13,60.25622,4.0,5.1,95.3,1.4,-0.2,3.7,957.3,7.7,,6.8,0.28316,3.5,76.8,3.4,67.0
2020-03-14,59.75458,3.3,6.3,97.2,4.1,1.3,6.2,950.7,0.8,,7.7,0.13413,3.6,76.8,3.6,66.9
2020-03-15,62.32929,4.8,6.2,96.8,4.0,2.7,6.3,946.0,2.6,,6.4,0.18547,4.2,76.7,4.2,66.8
2020-03-16,58.00856,0.6,5.5,91.0,3.3,1.7,5.2,960.0,5.9,,6.0,0.5387,4.1,76.8,4.1,66.9
2020-03-17,60.31303,5.1,7.1,96.4,6.3,4.8,7.9,961.1,2.1,,7.0,0.24718,4.4,76.7,4.6,66.8
2020-03-18,57.13578,0.0,5.0,86.3,2.6,0.7,4.9,964.9,4.2,,4.5,0.62128,4.7,76.7,4.7,66.8
2020-03-19,55.29889,0.0,4.6,82.4,2.2,-1.0,5.9,971.0,6.8,,3.0,0.70579,4.1,76.8,4.1,66.9
