timestamp,2020-06-01 19:01:54
site-id,MOORH
site-name,Moor House
PRECIPITATION_LEVEL2_TOTAL,Total precipitation,mm,33.4
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN
2020-05-19,34.16196,7.4,9.7,99.8,10.4,8.9,12.4,965.3,3.2,201.1,3.0,0.5,7.5,46.5,7.6,39.9
2020-05-20,33.15319,0.0,8.2,67.0,14.7,8.5,20.8,964.6,16.1,164.0,3.1,4.5,8.1,46.3,8.4,40.2
2020-05-21,28.89905,0.0,6.8,61.0,12.9,10.4,16.0,961.8,10.7,178.1,4.3,3.6,8.4,45.4,8.7,39.3
2020-05-22,30.66458,8.7,8.0,88.0,9.5,6.1,13.5,951.1,5.3,205.3,10.2,1.3,8.3,47.3,8.5,40.6
2020-05-23,33.53981,1.4,6.6,83.8,7.4,6.1,9.6,956.8,2.5,244.0,8.8,1.2,7.6,48.8,7.7,43.0
2020-05-24,32.62857,0.6,8.7,95.9,9.6,7.7,12.0,970.1,2.6,270.5,5.9,0.5,7.7,48.4,7.7,42.7
2020-05-25,30.44538,0.0,7.0,73.7,10.6,6.4,14.6,976.4,15.8,183.6,4.6,3.8,8.0,47.9,8.2,41.9
2020-05-26,31.43551,0.0,7.8,77.7,11.4,8.2,15.6,978.9,10.1,276.8,3.1,2.7,8.5,47.0,8.7,40.9
2020-05-27,30.23652,0.0,6.2,61.2,11.4,7.0,16.5,980.4,13.5,355.7,3.8,4.0,8.5,45.9,8.8,40.0
2020-05-28,28.3676,0.0,7.3,57.5,14.8,8.4,20.0,977.1,14.8,160.1,2.8,4.7,9.0,44.7,9.3,38.7
2020-05-29,27.68194,0.0,7.1,51.5,16.5,11.5,21.6,972.1,15.5,149.7,4.3,5.8,9.5,43.4,9.8,37.2
2020-05-30,27.2266,0.0,5.8,52.5,13.1,8.2,18.5,969.3,15.7,105.8,6.8,5.6,9.5,42.2,9.7,35.8
2020-05-31,24.39683,0.0,6.3,53.4,14.0,8.7,19.6,969.5,14.7,109.6,7.3,5.6,9.4,40.9,9.5,34.2
