timestamp,2020-01-02 13:57:12
site-id,MOORH
site-name,Moor House
PRECIPITATION_LEVEL2_TOTAL,Total precipitation,mm,104.4
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN
parameter-name,COSMOS sensor VWC (capped at saturation),Total precipitation,Mean absolute humidity (1 day),Mean relative humidity (1 day),Mean air temperature (1 day),Min air temperature (1 day),Max air temperature (1 day),Mean atmospheric pressure (1 day),Total net radiation (1 day),Mean wind direction (1 day),Mean wind speed (1 day),Potential evaporation (1 day),Mean TDT 1 soil temperature (1 day),Mean TDT 1 soil VWC (1 day),Mean TDT 2 soil temperature (1 day),Mean TDT 2 soil VWC (1 day)
parameter-units,%,mm,gm-3,%,Degrees Celsius,Degrees Celsius,Degrees Celsius,hPa,MJday-1,Degrees Celsius,ms-1,mm,Degrees Celsius,%,Degrees Celsius,%
2019-12-01,51.54188,0.0,3.8,83.0,-0.8,-2.4,1.2,969.7,-3.4,140.5,2.0,0.33285,3.7,76.8,3.8,66.8
2019-12-02,52.47629,0.4,5.5,96.0,2.2,-1.7,3.5,972.1,0.2,269.9,2.9,0.12022,3.5,75.0,3.5,66.8
2019-12-03,50.84068,0.0,5.7,95.5,3.1,1.3,4.5,966.7,1.2,220.6,3.7,0.19952,3.7,74.7,3.7,66.7
2019-12-04,54.38911,1.5,5.9,97.3,3.2,2.4,4.9,959.5,0.2,212.3,4.9,0.12295,4.3,74.4,4.1,66.3
2019-12-05,56.16236,3.8,6.8,95.3,5.6,3.3,8.7,952.0,0.2,222.5,6.8,0.2081,4.6,74.7,4.4,66.5
2019-12-06,57.4806,1.8,7.7,99.9,6.8,4.8,8.6,943.1,0.4,261.0,5.3,-0.01488,5.4,75.9,5.4,66.6
2019-12-07,57.52819,3.0,7.1,99.7,5.6,4.7,6.7,948.1,0.3,231.8,6.4,0.01461,5.5,76.0,5.5,66.6
2019-12-08,56.64132,5.6,5.7,91.1,3.8,2.4,7.9,932.0,-0.3,244.5,6.6,0.43172,5.4,76.0,5.3,66.7
2019-12-09,57.83858,0.5,4.8,88.8,1.6,-0.2,3.4,952.4,-2.5,274.2,5.9,0.45072,4.6,76.3,4.5,66.7
2019-12-10,60.7864,14.3,6.3,95.9,4.3,1.8,9.2,945.5,-0.3,207.8,8.7,0.15168,4.7,76.3,4.6,66.8
2019-12-11,60.86111,5.2,4.9,94.2,1.1,-0.1,2.9,941.9,-0.6,218.7,3.8,0.20763,4.7,76.4,4.5,66.8
2019-12-12,,12.7,4.9,96.0,0.7,-0.1,2.0,927.5,-0.2,177.0,4.3,0.14472,4.2,76.5,4.1,66.8
2019-12-13,,9.0,5.4,99.6,1.5,-0.4,3.2,918.7,0.5,289.3,4.4,0.01582,4.1,76.5,4.0,66.9
2019-12-14,53.49561,0.6,4.7,91.8,0.7,-0.2,1.5,925.1,-0.1,247.2,5.8,0.33667,4.0,76.6,3.7,66.9
2019-12-15,62.52276,3.9,4.8,97.7,0.2,-0.8,1.5,931.2,0.8,206.5,4.3,0.09437,3.8,76.6,3.6,66.9
2019-12-16,56.33349,3.9,5.1,95.8,1.4,0.1,2.6,938.6,0.8,193.4,5.1,0.18525,3.7,76.6,3.5,66.9
2019-12-17,50.90847,0.0,5.1,96.7,1.2,0.3,1.9,942.4,-0.4,189.4,3.1,0.10141,3.8,76.7,3.7,66.9
2019-12-18,54.98846,10.0,5.4,91.7,2.8,0.3,6.4,946.6,-0.7,148.9,8.5,0.41682,3.8,76.7,3.7,66.9
