FID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1888-09,25.87,21.97,25.79,35.83,28.41,20.60,53.58,29.40,18.57,53.70,37.75,32.84,131.62,29.39,20.69,35.87,61.78,41.98,25.39,45.35,39.03,23.13,64.65,38.67,71.05,22.96,30.86,25.15,45.87,45.42,45.93,17.53,31.90,57.39,23.51,23.11,21.93
1888-10,60.41,48.88,44.11,33.64,39.13,23.50,138.80,30.23,23.05,56.77,24.45,22.59,330.41,42.51,30.87,67.03,97.95,104.15,30.18,75.47,32.47,85.08,62.52,58.98,66.22,13.32,25.45,45.99,59.50,115.16,24.86,40.01,42.21,111.09,14.04,15.26,57.69
1888-11,119.05,155.63,154.87,74.11,120.04,94.73,294.36,188.83,179.84,274.40,85.44,86.87,491.41,155.70,104.05,87.80,296.66,223.22,96.75,248.09,75.32,95.32,243.32,155.92,131.22,76.63,92.89,125.45,158.28,160.66,84.15,188.34,131.38,173.24,79.75,125.37,272.26
1888-12,46.35,51.59,81.96,27.81,42.03,30.18,197.32,77.40,83.74,110.94,36.25,36.54,392.04,44.57,52.32,55.03,162.94,105.52,26.64,113.62,29.99,52.30,125.11,76.98,60.94,30.58,54.67,50.16,61.75,103.35,38.31,87.00,49.79,116.19,34.70,69.71,114.40
1889-01,24.61,27.14,32.74,21.88,27.79,19.75,140.34,47.97,18.73,74.53,24.07,29.37,267.22,29.81,14.30,37.66,104.50,62.66,19.43,67.36,22.26,29.52,94.01,21.10,66.58,23.55,9.78,19.70,33.23,97.60,30.48,18.75,35.87,65.04,23.12,15.08,46.00
1889-02,47.49,64.95,60.38,36.62,64.58,36.23,82.73,66.76,49.11,90.65,45.36,38.03,207.79,49.87,39.70,56.61,109.76,82.41,23.97,79.43,35.64,96.34,93.11,50.77,26.67,40.90,41.72,42.70,71.15,83.22,50.77,35.77,73.01,63.65,43.63,41.33,97.21
1889-03,57.31,49.02,69.86,27.07,52.69,20.26,98.13,100.08,83.30,141.33,44.76,61.28,194.59,58.35,52.64,61.85,165.91,125.02,52.84,110.37,24.34,39.18,160.38,65.65,150.54,39.38,54.27,57.90,73.63,78.77,56.69,60.47,65.02,63.49,41.55,69.32,193.41
1889-04,66.43,61.29,41.89,54.95,61.64,60.66,125.90,112.79,110.19,130.32,63.91,61.35,136.83,51.92,87.51,58.69,105.84,116.01,69.50,51.62,49.88,75.19,80.76,72.14,94.41,62.32,75.63,48.53,61.28,66.66,61.04,165.53,66.57,49.36,63.96,111.85,45.71
1889-05,72.66,82.02,65.30,74.83,79.49,111.23,124.16,95.40,93.59,120.83,88.89,75.35,140.85,109.35,57.38,68.64,102.72,60.63,46.87,99.60,70.93,37.61,71.54,38.73,96.92,103.42,73.90,58.44,89.87,91.29,97.82,89.49,74.36,82.13,101.96,91.31,58.45
1889-06,18.30,31.62,7.80,47.80,30.81,42.56,47.90,12.16,18.77,21.95,36.69,9.70,31.28,76.19,14.71,23.30,27.55,24.41,14.33,14.80,45.73,7.33,17.76,55.23,15.47,30.08,21.95,13.29,22.94,24.30,10.59,13.87,26.93,27.99,29.29,28.30,11.85
1889-07,61.78,65.32,70.93,67.94,61.35,107.43,144.69,88.53,61.43,143.24,69.96,45.76,141.84,70.17,61.66,59.85,148.10,121.20,68.35,98.30,69.02,93.42,118.07,87.40,61.58,73.88,44.80,65.14,93.76,83.46,40.84,132.47,50.65,75.16,74.83,61.28,83.00
1889-08,106.91,64.89,80.92,77.38,54.23,59.37,232.75,110.82,67.80,202.65,92.48,95.35,290.51,72.70,74.83,118.98,267.89,156.30,81.05,71.08,75.02,89.33,247.71,61.55,101.22,50.90,65.35,55.17,87.56,142.95,93.26,96.36,63.04,154.17,50.88,69.47,91.28
1889-09,65.09,50.00,40.52,76.09,32.83,101.86,90.11,73.40,45.18,130.24,70.30,27.07,197.32,81.38,61.24,58.72,96.94,64.88,27.96,24.44,81.30,24.87,93.76,31.23,43.37,67.35,73.35,18.47,38.98,87.81,58.53,50.74,25.20,99.67,71.49,48.64,50.84
1889-10,69.34,95.90,101.34,103.42,113.46,108.36,245.48,151.19,101.36,168.45,93.64,91.06,301.49,118.09,65.30,95.51,233.11,207.81,109.50,172.57,99.93,202.87,159.92,144.70,144.78,71.83,109.38,143.30,193.84,124.50,102.01,122.21,137.13,99.70,76.55,86.28,117.21
1889-11,54.45,22.98,46.18,34.96,24.01,29.44,77.84,43.25,29.41,70.27,35.52,19.41,151.22,34.34,34.83,41.32,90.57,38.84,10.93,102.96,37.31,40.18,78.24,32.91,64.54,21.41,19.91,33.68,45.07,59.50,21.99,40.53,29.22,58.12,22.70,31.79,50.68
1889-12,76.26,41.91,60.77,32.45,39.60,31.22,135.36,67.04,54.27,113.52,40.85,30.42,362.99,53.11,45.14,64.04,120.28,89.20,31.08,73.01,35.36,63.33,107.83,70.53,70.50,28.36,45.59,48.54,70.04,123.84,27.32,63.43,47.12,116.97,33.39,52.71,46.52
1890-01,92.67,68.91,97.78,50.41,65.72,61.94,298.36,123.89,105.32,194.10,61.82,57.56,486.32,62.01,88.19,94.73,282.02,157.28,40.70,138.62,49.02,98.97,216.62,101.12,60.20,48.79,51.67,85.29,116.96,193.75,52.87,128.64,85.21,152.40,50.71,76.19,209.92
1890-02,14.52,15.49,17.71,23.76,23.54,21.49,42.99,23.49,22.42,29.13,20.56,29.16,77.98,24.66,12.76,18.53,39.56,49.10,25.73,54.08,24.33,35.10,26.55,21.49,58.06,18.11,15.93,18.68,20.97,22.57,27.84,22.59,30.11,19.86,19.70,15.40,41.39
1890-03,60.69,42.54,34.89,71.16,44.10,63.01,135.21,72.62,47.65,124.36,67.72,35.23,289.80,38.35,29.05,65.06,189.85,86.12,42.47,38.88,70.52,60.14,165.25,34.85,50.26,51.16,29.39,25.23,37.81,127.52,39.75,38.71,49.20,90.22,54.38,33.20,62.28
1890-04,31.99,43.00,63.16,22.18,56.60,24.03,91.79,26.42,34.18,45.10,14.35,21.50,110.36,34.77,25.99,28.69,64.64,37.86,16.33,84.92,20.66,91.79,56.86,77.09,42.57,17.31,20.26,67.58,69.77,50.01,8.13,30.61,73.78,39.72,17.95,23.42,82.75
1890-05,49.69,35.49,62.52,42.04,39.21,67.76,117.57,62.16,66.30,93.26,54.94,55.65,186.97,44.68,51.16,78.92,116.77,65.82,45.52,169.38,39.87,55.20,96.26,53.17,83.82,50.89,47.65,47.37,65.58,77.81,53.88,76.69,41.48,64.04,53.08,47.85,62.30
1890-06,67.80,71.08,61.83,68.37,77.39,74.26,150.90,71.93,56.41,130.61,80.91,57.22,327.16,97.94,52.52,84.86,164.31,112.81,69.60,78.83,64.96,69.71,149.56,81.51,44.49,51.60,39.89,63.99,108.95,95.92,52.52,49.55,74.73,110.92,52.87,40.11,73.82
1890-07,62.75,125.16,87.23,90.53,110.65,71.16,120.37,76.85,65.31,139.72,80.40,54.42,311.92,129.14,55.40,60.16,155.12,80.16,42.48,151.42,92.42,100.31,130.58,106.63,103.78,63.80,46.70,67.20,110.59,100.63,45.07,77.38,98.64,77.67,62.14,49.11,72.30
1890-08,106.10,55.90,84.32,53.71,56.13,39.30,226.96,112.03,72.55,189.49,63.02,90.65,235.95,95.22,78.41,85.98,272.04,173.36,110.54,88.95,50.43,104.19,208.56,74.02,107.68,42.72,89.98,86.32,124.42,134.17,54.06,123.45,73.42,111.83,41.61,66.75,102.86
1890-09,56.10,23.63,28.53,18.93,23.82,6.34,117.46,37.91,32.96,52.35,13.64,35.81,374.12,16.04,23.05,95.62,148.93,87.13,47.30,49.88,20.09,34.67,129.05,52.52,23.84,11.66,17.18,29.37,32.29,139.63,15.23,25.54,31.85,153.89,11.83,23.67,38.83
1890-10,55.26,34.39,59.13,46.90,30.90,53.65,124.42,69.02,43.51,110.25,41.12,33.99,253.96,37.96,41.53,57.33,144.68,83.55,49.41,50.10,45.20,54.05,153.35,29.57,78.14,31.89,42.29,23.75,43.44,80.18,37.70,65.25,31.10,77.49,33.16,39.76,44.78
1890-11,150.45,58.41,112.64,99.97,56.07,51.13,277.09,168.07,87.34,259.83,88.89,81.26,556.70,61.71,123.48,118.35,298.68,213.89,78.25,116.91,107.16,96.55,256.16,53.79,139.60,54.70,111.89,48.81,68.34,214.82,86.76,148.22,66.02,244.14,57.71,78.00,122.49
1890-12,17.76,13.46,44.17,17.55,16.07,11.40,35.09,31.68,37.44,36.81,14.55,16.96,25.79,11.53,16.10,14.31,32.12,65.62,36.80,114.18,20.34,15.56,23.34,40.32,85.95,12.87,4.29,35.72,26.56,16.76,17.59,24.26,22.61,17.03,13.75,23.28,94.97
1891-01,37.06,50.03,58.95,45.96,48.15,43.45,134.24,74.38,61.46,113.35,51.91,37.26,247.39,45.76,37.38,38.32,143.21,85.93,21.13,79.20,46.45,79.91,123.22,73.53,57.28,35.32,29.17,64.81,87.97,86.70,47.56,77.93,62.54,56.47,36.30,49.19,127.14
1891-02,3.19,0.64,5.05,0.58,1.53,1.35,8.20,3.76,2.60,7.67,2.97,2.20,55.75,0.22,2.50,6.01,25.72,7.38,1.33,2.00,0.48,1.67,28.14,0.59,2.19,1.48,20.78,1.12,1.25,12.77,2.68,3.53,1.23,13.22,1.85,2.80,0.30
1891-03,25.60,39.42,43.42,46.39,45.59,28.90,89.95,67.49,42.92,93.55,34.01,35.10,185.87,31.03,28.97,34.79,128.96,135.02,71.78,103.87,44.91,72.34,100.87,62.86,115.33,27.56,22.45,61.47,83.20,52.69,40.86,35.33,61.20,33.42,27.94,31.13,91.44
1891-04,45.42,25.41,40.87,23.42,23.39,26.42,46.31,49.70,47.54,89.63,29.65,44.71,178.20,21.83,46.16,24.40,80.98,50.32,23.76,49.56,21.68,20.83,61.84,26.39,89.89,26.88,41.60,22.39,29.79,60.22,34.95,70.24,22.44,49.82,28.00,50.67,48.35
1891-05,50.17,75.74,73.61,84.80,71.92,77.75,93.24,113.51,107.95,142.54,79.05,46.89,128.45,85.20,85.75,50.13,85.47,59.92,44.21,73.42,76.24,59.37,62.60,59.75,72.45,75.61,88.92,51.68,63.63,41.57,74.10,105.79,71.76,36.23,74.24,86.30,83.74
1891-06,73.31,38.05,49.53,24.32,36.84,55.78,99.63,110.90,73.51,131.97,39.76,31.38,80.62,29.88,92.01,33.27,62.33,38.29,11.60,54.67,23.42,62.96,60.60,46.74,12.21,51.64,67.22,35.21,49.65,35.57,53.59,95.58,31.80,35.01,50.20,51.52,97.20
1891-07,69.73,86.55,70.78,111.12,78.26,97.97,234.10,65.43,47.01,115.50,94.74,94.27,138.21,74.75,47.62,55.31,203.57,111.02,53.97,63.66,107.03,80.76,151.99,77.97,127.53,70.86,50.62,53.19,74.50,73.60,67.15,89.68,67.92,48.92,73.42,40.45,67.39
1891-08,154.09,129.94,145.98,76.09,106.56,123.74,415.71,140.72,103.17,216.74,110.33,88.73,642.41,109.14,98.26,180.31,384.03,236.99,103.60,153.70,77.78,185.29,285.62,157.56,100.41,95.26,99.16,137.95,213.26,230.63,75.97,140.93,136.54,196.88,93.83,94.79,191.25
1891-09,100.06,37.20,78.18,20.85,29.60,22.63,283.04,75.08,48.12,127.57,25.15,34.24,500.34,23.96,68.32,132.53,207.99,191.03,73.48,88.93,22.29,37.99,124.42,37.17,70.65,22.04,55.43,31.42,55.51,182.91,33.07,110.34,32.74,167.97,23.13,38.84,63.28
1891-10,78.14,198.02,162.73,95.86,174.33,137.64,294.45,138.62,212.04,206.95,120.19,80.93,361.03,130.91,104.84,90.06,209.89,109.09,51.13,237.95,93.24,133.07,154.93,284.13,137.05,111.41,147.45,202.11,252.42,99.03,107.30,192.70,189.88,109.93,114.55,138.87,308.19
1891-11,89.41,60.96,80.17,46.11,70.77,43.63,181.11,94.91,76.42,132.69,63.64,71.00,303.93,57.01,57.57,77.48,203.37,105.56,51.05,152.24,49.13,65.06,138.89,110.58,117.89,50.05,43.23,86.44,133.05,147.43,72.83,86.82,92.45,135.03,51.88,59.55,166.42
1891-12,123.02,98.79,113.24,80.20,86.73,82.12,348.78,168.73,108.14,257.11,85.17,70.84,574.72,88.58,88.05,155.57,345.60,249.78,75.34,113.78,85.45,88.17,239.20,139.20,118.37,68.57,69.38,103.87,154.17,218.95,76.38,136.38,97.74,182.34,77.88,79.89,147.56
1892-01,71.05,22.22,55.33,27.16,16.92,16.88,104.82,86.61,65.51,133.92,25.86,39.58,314.19,13.64,53.70,62.17,156.26,94.66,26.98,57.22,26.17,27.68,134.72,39.07,70.93,19.59,52.49,25.82,33.74,118.87,23.34,71.78,19.47,110.47,19.93,54.08,67.44
1892-02,45.07,31.58,55.21,52.72,29.86,49.21,138.00,67.84,46.99,104.10,56.99,55.66,112.02,34.83,30.67,44.33,127.86,102.93,43.06,130.14,52.28,38.62,103.18,43.66,78.00,40.80,34.35,23.41,33.35,58.80,52.46,48.12,29.52,40.65,45.81,33.41,86.12
1892-03,30.88,28.18,17.37,34.90,29.47,17.41,42.29,26.41,24.96,47.93,26.04,31.88,75.05,26.80,23.30,29.23,42.56,59.37,31.50,28.18,37.33,33.08,31.59,18.52,59.36,19.36,16.34,23.74,29.37,38.38,40.05,28.06,34.03,38.22,19.71,19.52,38.53
1892-04,35.10,22.45,31.33,52.02,26.77,45.78,70.36,29.39,22.93,49.67,43.01,32.85,91.58,21.69,24.27,23.03,83.22,41.15,22.05,34.47,51.56,52.23,65.78,20.31,57.35,28.88,22.53,15.49,27.21,50.60,38.90,29.35,30.96,34.38,32.77,23.23,25.60
1892-05,77.62,32.64,36.51,43.47,30.55,30.30,190.27,108.35,62.47,145.10,48.47,70.78,288.40,37.62,63.34,105.62,205.31,129.93,71.03,43.73,41.53,9.93,164.63,23.45,118.99,34.41,60.82,19.53,24.58,150.20,67.77,96.50,24.03,96.87,34.89,51.42,29.65
1892-06,80.07,55.48,42.32,85.24,60.88,98.25,226.13,99.86,81.28,158.41,70.05,94.27,197.21,59.51,58.09,76.48,164.47,122.06,80.75,33.83,79.86,57.13,115.00,33.65,136.35,67.40,90.07,30.96,54.12,77.34,75.15,64.76,54.40,67.32,67.37,61.63,43.27
1892-07,64.97,66.47,59.91,66.03,57.14,83.45,76.12,90.69,69.10,143.10,79.24,52.85,198.47,47.10,57.32,46.51,88.28,76.52,32.60,50.97,64.80,59.79,65.35,65.94,47.41,64.47,44.35,54.44,79.04,56.39,55.38,69.79,53.27,45.78,65.91,53.71,58.39
1892-08,104.11,99.16,87.26,65.09,82.22,69.29,332.20,73.23,84.81,140.59,62.92,65.14,387.77,77.50,65.42,150.92,286.71,177.84,77.54,98.02,69.99,98.93,222.44,95.65,97.72,62.65,49.44,58.33,108.48,237.40,49.11,80.68,104.19,169.45,58.16,58.22,130.63
1892-09,92.42,86.35,71.92,47.36,62.02,68.51,285.53,76.55,70.60,136.00,70.53,31.75,607.09,60.99,69.82,189.21,218.08,137.09,39.29,69.87,49.95,68.00,136.44,69.41,75.59,67.51,89.74,69.97,121.03,197.91,56.57,94.43,61.56,158.29,70.48,55.10,60.06
1892-10,140.19,98.89,96.69,204.44,97.28,158.04,324.75,135.29,72.21,238.20,165.36,124.27,262.03,88.59,103.96,105.59,285.02,199.60,122.02,132.40,204.19,163.19,194.72,157.49,254.84,95.20,69.04,100.79,140.16,137.56,149.08,108.32,101.84,105.17,103.14,58.89,146.11
1892-11,59.04,60.21,68.03,33.95,64.35,53.19,125.34,66.61,59.04,95.61,43.07,39.72,263.25,56.19,43.50,56.92,125.10,76.12,27.99,114.56,37.47,84.89,96.03,87.08,60.95,32.33,41.32,60.11,99.88,114.13,30.15,63.29,74.99,108.16,35.06,49.37,97.12
1892-12,57.29,41.91,54.02,26.67,36.85,32.69,51.68,50.51,39.47,82.05,29.79,21.70,201.26,36.15,42.61,47.88,103.76,60.80,23.44,61.69,28.00,83.44,94.85,42.16,44.48,29.39,38.10,52.53,64.72,101.88,25.68,52.13,44.51,85.41,32.21,33.36,43.06
1893-01,31.87,45.75,51.66,54.02,41.45,41.27,87.58,45.72,66.23,78.46,48.19,31.07,148.45,38.36,33.91,30.61,78.24,60.85,30.24,93.57,54.88,65.55,62.53,49.35,89.73,38.05,41.75,42.41,58.45,37.76,43.69,57.59,51.07,42.08,37.98,47.28,117.65
1893-02,86.67,81.68,88.98,60.95,82.07,64.22,241.20,129.79,109.35,159.31,64.24,64.04,459.70,67.58,70.55,109.01,241.87,164.72,54.96,136.77,62.38,110.05,191.45,116.32,125.49,54.93,58.78,79.94,114.24,155.91,73.89,112.83,96.30,125.27,60.76,68.81,201.77
1893-03,19.22,9.66,12.33,9.04,10.30,8.57,60.79,24.81,13.23,33.80,7.89,9.89,196.38,10.65,13.01,29.11,83.46,41.28,15.08,1.69,8.09,8.95,56.65,10.37,8.86,5.81,10.23,13.29,11.99,52.08,9.49,18.55,12.43,43.31,6.57,10.40,8.50
1893-04,10.74,2.92,9.74,2.79,2.69,3.45,33.52,18.58,14.33,31.04,3.86,8.89,40.42,2.28,13.64,18.38,27.52,25.14,15.84,3.07,2.95,3.31,23.69,2.05,24.76,5.20,10.33,0.78,1.82,22.10,5.56,9.69,2.44,18.33,5.18,10.27,9.86
1893-05,38.71,31.27,47.35,27.90,27.21,37.58,98.51,78.82,65.76,100.44,29.27,38.53,136.85,16.84,40.90,45.25,92.45,71.34,35.64,22.87,27.88,19.74,85.56,21.93,49.25,32.22,50.37,21.26,21.96,101.30,25.59,81.33,23.08,48.18,32.47,50.42,48.31
1893-06,38.32,21.94,23.12,31.46,21.96,32.91,102.30,40.11,48.21,72.42,39.19,33.65,147.01,18.25,44.76,45.41,92.80,66.82,45.11,20.66,28.98,14.49,81.01,27.99,56.18,26.63,79.91,26.27,32.65,43.58,39.56,54.17,21.57,36.22,27.79,41.30,25.27
1893-07,85.01,76.76,125.53,100.95,69.75,114.20,179.25,104.69,51.02,162.23,97.02,56.04,247.61,59.34,59.01,94.47,186.05,106.95,57.91,135.22,95.48,124.31,136.07,120.95,104.37,88.10,53.06,108.06,115.81,127.67,66.87,83.31,73.42,80.80,87.10,48.04,133.62
1893-08,75.05,49.96,46.35,46.90,29.06,73.56,221.11,69.19,53.38,108.39,52.88,46.56,326.19,40.78,54.08,92.45,206.87,118.06,41.98,33.46,41.67,27.28,137.50,24.50,49.64,63.13,38.85,18.67,37.05,135.00,38.32,66.54,26.19,117.03,60.70,37.89,63.14
1893-09,93.62,31.14,65.16,22.04,32.34,17.52,185.28,63.49,40.99,105.72,19.49,49.95,329.67,16.53,48.30,86.61,202.59,80.30,40.21,72.93,19.17,119.81,142.86,48.95,75.89,18.10,48.41,39.14,57.79,133.65,31.17,61.91,42.51,120.06,18.71,29.50,54.40
1893-10,81.79,115.40,98.34,36.60,109.51,84.14,171.84,57.87,78.96,95.54,63.06,45.45,417.10,77.32,47.58,96.70,207.83,91.11,31.14,78.55,36.92,137.81,161.05,129.60,72.36,61.71,49.52,93.38,114.95,160.35,38.79,107.29,124.14,147.81,63.61,61.49,99.93
1893-11,41.01,63.26,57.48,111.45,57.78,68.87,125.13,53.10,40.82,85.89,91.82,73.24,239.14,48.31,30.45,38.47,117.22,105.44,56.34,93.21,117.43,71.30,104.96,54.46,178.05,53.62,30.57,46.98,75.02,76.40,81.70,54.65,63.69,69.88,57.39,34.57,66.11
1893-12,90.73,68.79,96.49,44.42,61.85,27.63,246.10,116.54,127.23,172.35,39.77,54.25,502.43,51.95,78.87,107.34,194.98,156.83,33.26,127.37,48.27,60.69,141.39,108.32,107.63,29.00,79.22,71.29,85.79,127.10,49.51,134.84,68.31,100.98,32.89,90.95,116.57
1894-01,56.26,74.24,75.10,38.43,75.44,36.10,272.55,93.83,85.94,144.20,49.19,50.49,466.90,66.89,54.30,82.63,239.96,139.06,41.97,108.96,36.83,96.62,171.70,91.58,76.13,35.29,46.53,104.05,137.08,95.98,53.07,87.40,103.26,82.43,35.80,53.84,186.71
1894-02,94.37,48.47,59.04,25.75,45.54,26.53,368.45,120.48,74.58,180.98,31.42,65.22,574.99,40.50,51.89,157.09,314.92,239.78,75.27,62.86,24.88,72.26,224.95,75.71,79.39,34.14,59.39,56.21,60.94,219.35,38.13,78.65,53.18,153.40,36.22,52.44,56.86
1894-03,61.19,44.46,52.29,22.94,35.75,20.99,158.37,69.42,45.79,103.99,21.25,29.33,261.45,23.72,30.51,52.74,225.21,77.55,18.73,42.15,20.12,39.39,139.33,43.49,37.19,21.96,34.93,36.20,47.67,96.42,15.47,52.74,37.92,50.61,22.58,30.42,84.72
1894-04,33.81,44.84,41.80,52.13,45.19,32.58,127.59,95.35,32.59,99.83,44.52,46.71,107.16,41.71,35.25,52.53,95.41,45.39,27.68,89.62,52.06,56.23,73.80,66.83,52.89,29.29,28.74,45.99,77.12,49.67,38.84,65.22,53.81,36.17,30.72,41.39,95.38
1894-05,66.64,43.78,71.60,70.58,48.75,51.74,141.76,74.65,92.93,94.54,51.18,38.18,197.10,35.09,64.66,98.11,104.73,127.67,76.19,79.06,68.36,43.91,89.32,43.31,71.58,42.68,61.19,31.70,50.61,91.17,43.69,105.10,52.92,66.08,42.84,63.22,64.72
1894-06,60.10,58.97,47.91,71.91,64.44,57.27,117.22,63.00,50.19,112.77,76.35,101.39,175.51,46.24,53.87,95.93,130.10,109.88,61.03,45.00,69.90,48.51,105.20,61.31,112.36,52.32,54.22,40.49,59.38,108.19,84.21,58.98,64.13,88.27,51.99,47.04,55.54
1894-07,76.75,90.32,102.29,91.05,115.07,91.13,165.77,82.48,126.52,136.51,88.88,89.92,190.21,77.59,66.75,60.68,130.18,74.81,51.85,146.76,94.64,164.89,101.29,146.77,85.98,73.65,55.01,110.91,165.66,84.85,75.25,105.24,123.09,67.43,74.06,73.81,125.20
1894-08,90.98,90.24,92.95,63.17,59.29,61.29,210.28,67.50,71.46,138.72,61.60,51.79,310.85,68.22,68.46,103.90,193.68,163.01,69.72,66.20,59.45,56.84,147.88,49.67,90.27,60.72,53.79,46.76,55.21,124.75,64.77,112.34,59.89,99.40,57.23,56.14,147.35
1894-09,15.22,47.33,45.80,50.75,43.07,35.52,33.58,14.37,68.02,26.80,43.49,16.38,13.22,28.61,20.05,11.56,18.83,36.06,22.23,72.58,54.69,108.29,14.44,61.40,54.58,31.97,27.80,69.92,78.63,12.12,21.00,46.60,56.35,20.75,32.86,41.57,95.94
1894-10,88.04,104.57,120.46,75.93,105.96,60.12,197.25,144.75,121.80,192.83,79.52,95.27,303.26,91.52,82.18,73.39,229.22,156.04,106.85,132.10,71.44,141.13,176.23,124.21,192.21,49.64,77.46,111.75,136.02,124.47,103.27,123.51,116.33,116.46,52.54,77.09,200.81
1894-11,66.85,115.45,133.65,74.68,103.02,92.72,222.64,56.87,94.44,90.36,94.15,32.19,405.73,65.74,57.95,97.74,164.26,124.16,23.21,247.57,76.15,105.61,121.05,177.67,53.61,78.39,56.71,150.90,172.44,157.07,58.25,102.54,123.65,146.50,80.68,72.57,193.19
1894-12,72.55,55.53,65.37,77.84,53.92,41.81,224.95,73.05,56.66,122.26,59.76,51.91,308.96,52.78,50.49,85.15,200.43,113.53,37.35,86.93,83.47,73.15,154.70,85.72,89.30,35.54,51.32,56.39,83.48,150.55,63.78,72.48,63.60,121.46,40.77,50.95,58.54
1895-01,67.15,58.00,84.75,81.39,53.71,51.31,119.15,143.04,134.26,191.44,85.96,106.26,117.28,35.34,51.39,55.48,156.52,137.76,77.45,188.71,78.87,83.95,126.09,112.98,188.96,58.21,75.14,80.00,89.69,87.99,101.38,138.49,70.73,66.86,58.38,96.38,176.25
1895-02,7.75,2.91,2.26,17.71,3.59,5.52,41.53,8.26,5.22,14.11,11.04,11.15,47.90,1.40,2.39,11.97,37.25,39.98,22.81,6.48,19.44,7.38,39.24,1.59,36.31,5.10,10.84,1.75,3.76,21.89,15.69,5.99,4.46,42.41,5.72,4.67,0.00
1895-03,78.94,40.51,69.55,51.32,38.69,36.98,200.55,84.52,53.59,135.87,58.18,53.53,307.35,34.51,53.18,98.54,214.36,153.47,59.00,71.02,50.84,63.64,129.19,52.22,90.71,41.81,43.64,43.88,64.65,124.70,57.16,56.01,44.19,106.59,43.95,46.36,117.38
1895-04,51.83,38.61,39.42,24.30,42.74,27.46,81.95,60.09,49.68,96.84,41.02,35.71,198.34,34.50,66.92,44.82,125.62,57.96,25.30,56.49,21.57,57.01,93.84,73.94,56.75,28.56,46.90,53.71,80.99,72.96,29.59,66.91,52.20,59.74,30.56,53.03,89.06
1895-05,15.95,9.06,9.51,25.39,11.06,18.76,45.83,19.08,18.07,29.07,28.30,14.55,15.57,5.22,37.32,17.14,37.46,27.58,17.62,8.58,24.22,5.57,29.40,9.25,25.90,16.97,21.70,9.11,9.55,30.22,25.92,19.59,10.45,17.09,17.72,18.05,32.29
1895-06,29.05,15.79,34.72,23.21,12.33,26.76,106.00,37.91,29.08,108.90,41.03,83.41,75.56,7.08,53.93,23.71,104.14,49.58,50.54,38.80,22.30,16.22,74.18,40.36,51.43,22.53,24.47,28.42,31.89,63.10,45.26,78.38,11.91,32.35,23.27,26.67,29.94
1895-07,92.56,130.67,87.47,90.78,129.20,82.28,356.37,105.24,67.18,227.76,75.27,163.58,226.99,86.80,81.01,165.53,329.31,191.13,105.98,92.70,90.84,90.69,204.64,105.92,181.04,80.32,65.88,79.15,131.34,198.63,90.14,90.27,124.64,106.15,76.14,60.15,87.18
1895-08,65.42,73.13,85.09,110.94,59.56,93.11,228.58,70.74,61.50,125.59,92.62,50.35,364.12,48.20,60.79,114.12,218.73,174.92,72.58,58.64,104.22,61.75,161.90,68.12,114.09,80.22,37.85,62.82,89.72,124.99,89.36,82.22,70.28,90.03,76.71,57.50,81.89
1895-09,29.28,27.49,20.29,11.14,22.93,11.56,91.31,25.66,21.06,43.81,15.34,29.67,126.83,24.84,29.59,33.81,90.29,25.51,8.53,7.27,12.11,39.02,67.04,19.74,53.50,15.93,20.64,4.66,16.31,33.23,12.73,31.01,21.08,39.11,15.68,11.04,12.46
1895-10,124.00,77.45,130.02,103.67,79.08,62.27,205.80,93.74,76.21,150.81,70.30,79.75,237.72,60.86,70.96,104.44,224.45,217.26,146.10,168.81,96.68,142.82,166.93,102.96,201.44,51.43,74.10,85.11,91.83,154.77,75.70,89.65,88.20,131.25,54.37,58.90,147.97
1895-11,68.72,114.33,126.80,61.31,107.92,65.14,243.14,132.72,126.20,157.92,83.51,61.50,260.13,72.11,56.72,84.87,199.88,156.31,51.69,164.56,61.43,153.15,148.94,158.66,114.40,75.70,64.82,122.32,171.94,115.67,69.18,136.66,125.78,94.91,76.56,90.23,271.60
1895-12,69.55,54.52,89.92,46.78,58.72,40.90,173.83,117.00,61.86,167.03,53.20,45.82,313.74,55.90,52.92,62.96,205.20,109.21,41.84,217.42,49.80,90.89,150.16,77.95,86.39,36.50,45.51,80.09,89.92,152.33,52.48,78.15,73.80,115.23,42.07,51.36,147.69
1896-01,37.77,19.19,25.66,26.92,18.95,26.20,88.87,36.88,20.51,62.59,32.19,15.47,241.86,12.06,29.19,53.30,120.12,66.19,21.71,24.31,27.00,40.80,113.74,27.91,35.82,22.79,29.38,21.28,37.44,91.71,26.38,30.20,25.82,67.80,23.29,22.58,28.46
1896-02,35.85,10.16,21.27,14.52,9.89,17.36,108.32,33.85,13.71,72.68,17.00,14.40,226.01,9.01,17.65,47.63,97.26,68.46,16.28,13.95,14.53,10.61,74.99,11.20,18.16,14.91,15.47,5.94,14.92,75.69,17.99,14.54,11.42,73.62,16.72,15.01,20.72
1896-03,105.63,86.43,104.14,95.35,79.56,78.98,247.17,109.84,92.20,207.61,79.15,53.57,451.80,72.02,54.54,120.00,309.58,134.08,45.30,64.20,92.56,79.32,210.84,91.21,91.70,62.03,88.00,71.13,113.06,177.85,60.41,92.44,91.37,129.63,66.00,73.18,167.59
