timestamp,2020-05-01 15:20:45
site-id,LIZRD
site-name,The Lizard
PRECIPITATION_LEVEL2_TOTAL,Total precipitation,mm,33.6
parameter-id,COSMOS_VWC_1DAY,PRECIPITATION_LEVEL2_TOTAL,Q_LEVEL2_MEAN,RH_LEVEL2_MEAN,TA_LEVEL2_MEAN,TA_LEVEL2_MIN,TA_LEVEL2_MAX,PA_LEVEL2_MEAN,RN_LEVEL2_TOTAL,WD_LEVEL2_MEAN,WS_LEVEL2_MEAN,PE_LEVEL2,TDT1_TSOIL_LEVEL2_MEAN,TDT1_VWC_LEVEL2_MEAN,TDT2_TSOIL_LEVEL2_MEAN,TDT2_VWC_LEVEL2_MEAN
parameter-name,COSMOS sensor VWC (capped at saturation),Total precipitation,Mean absolute humidity (1 day),Mean relative humidity (1 day),Mean air temperature (1 day),Min air temperature (1 day),Max air temperature (1 day),Mean atmospheric pressure (1 day),Total net radiation (1 day),Mean wind direction (1 day),Mean wind speed (1 day),Potential evaporation (1 day),Mean TDT 1 soil temperature (1 day),Mean TDT 1 soil VWC (1 day),Mean TDT 2 soil temperature (1 day),Mean TDT 2 soil VWC (1 day)
parameter-units,%,mm,gm-3,%,Degrees Celsius,Degrees Celsius,Degrees Celsius,hPa,MJday-1,Degrees Celsius,ms-1,mm,Degrees Celsius,%,Degrees Celsius,%
2020-04-01,42.5591,0.0,5.0,70.5,6.0,0.7,10.0,1013.5,9.3,,3.4,,7.3,33.9,7.4,39.4
2020-04-02,43.14333,0.2,6.3,75.8,8.2,5.3,11.7,1009.6,7.3,,3.3,,8.5,33.7,8.6,39.3
2020-04-03,43.6799,0.0,7.4,88.8,8.4,4.3,12.5,1008.6,9.1,,2.5,,8.8,33.6,8.9,39.2
2020-04-04,45.35341,0.1,7.9,87.9,9.4,5.0,12.9,1004.9,11.5,,4.5,,9.6,33.6,9.8,39.1
2020-04-05,40.97208,0.6,9.0,87.2,11.5,8.5,14.2,995.9,7.1,,6.4,,10.2,33.4,10.3,39.0
2020-04-06,40.65963,0.0,7.7,83.3,9.9,4.7,13.2,1007.9,11.9,,3.6,,10.9,33.3,11.0,38.9
2020-04-07,42.0206,0.0,7.6,87.2,8.9,3.9,13.3,1015.9,7.5,,4.0,,9.8,33.1,10.0,38.8
2020-04-08,44.86565,0.0,6.7,64.8,12.2,7.9,17.9,1013.1,10.6,,2.0,,11.3,32.9,11.5,38.7
2020-04-09,41.83036,0.0,8.3,77.6,12.5,8.0,18.3,1011.5,11.3,,3.7,,11.9,32.6,12.1,38.6
2020-04-10,41.05193,0.0,8.6,78.8,12.7,8.9,18.1,1010.3,11.3,,4.2,,12.3,32.4,12.5,38.4
2020-04-11,38.28813,0.0,8.7,72.8,14.1,8.6,21.6,1010.7,10.8,,2.0,,13.1,32.2,13.2,38.4
2020-04-12,41.83621,0.3,8.5,82.0,11.8,8.4,16.0,1002.5,7.6,,2.3,,13.1,32.0,13.2,38.2
2020-04-13,41.13672,0.0,7.4,78.5,10.0,7.4,12.1,1010.3,11.4,,7.3,,12.2,32.0,12.3,38.1
2020-04-14,36.77124,0.0,6.2,76.5,7.9,5.8,10.4,1014.9,11.0,,6.9,,10.9,32.3,11.0,38.0
2020-04-15,39.25503,0.0,6.8,75.1,9.5,7.0,12.7,1007.8,12.0,,7.1,,10.7,32.0,10.7,38.0
2020-04-16,40.09532,0.0,8.9,87.5,11.3,8.6,15.2,1002.1,10.6,,4.5,,11.6,31.5,11.7,37.8
2020-04-17,42.79088,4.1,9.5,98.9,10.3,9.4,11.2,1000.8,3.7,,4.9,,11.5,32.1,11.6,38.1
2020-04-18,42.10602,0.6,9.5,99.9,10.2,9.2,11.0,1004.8,5.1,,4.4,,11.5,32.2,11.5,38.2
2020-04-19,38.51572,0.0,8.3,85.4,10.6,7.4,13.7,1007.3,12.8,,4.7,2.34361,12.0,32.0,12.0,38.0
2020-04-20,39.00069,0.0,7.0,65.3,12.5,9.3,16.4,1003.2,9.8,,5.1,3.39199,11.9,31.7,12.0,38.0
2020-04-21,37.64445,2.0,7.3,71.6,11.5,8.3,16.8,1003.3,6.7,,4.6,2.32632,11.6,31.8,11.7,38.0
2020-04-22,38.64091,0.0,6.6,59.2,13.0,8.1,17.5,1007.2,12.5,,3.0,3.80396,12.2,31.6,12.3,37.9
2020-04-23,40.85195,0.2,7.3,69.2,12.3,6.7,17.2,1007.5,11.9,,2.5,3.24584,12.8,31.2,13.0,37.7
2020-04-24,39.31958,0.0,9.1,93.2,10.6,6.4,13.2,1004.4,8.7,,2.0,1.63285,12.9,31.1,13.0,37.7
2020-04-25,37.47963,0.0,8.9,92.4,10.5,6.2,14.3,1002.6,9.6,,2.1,1.84973,13.1,31.1,13.2,37.5
2020-04-26,38.03295,0.0,8.4,89.7,10.0,5.9,14.7,1001.0,8.5,,1.9,1.88941,13.1,30.9,13.2,37.4
2020-04-27,41.56377,0.0,8.6,88.5,10.7,8.2,13.3,996.8,6.3,,1.8,1.49066,12.7,30.7,12.8,37.4
2020-04-28,39.09525,5.2,8.4,89.5,10.1,7.0,13.1,993.8,9.6,,3.1,1.84948,12.6,33.0,12.7,37.7
2020-04-29,42.13134,9.3,7.8,83.8,10.0,6.9,12.4,988.0,10.5,,6.9,2.25638,12.0,39.0,12.1,42.0
2020-04-30,46.85351,11.0,7.7,84.4,9.5,7.0,12.1,985.2,13.8,,7.0,2.52132,11.0,50.9,11.4,52.0
